<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.04.03	20675.0	20710.0	20512.0	20649.0	63404	0	0
2017.04.04	20639.0	20701.0	20568.0	20688.0	57504	0	0
2017.04.05	20711.0	20888.0	20635.0	20642.0	67519	0	0
2017.04.06	20615.0	20748.0	20566.0	20664.0	81407	0	0
2017.04.07	20676.0	20727.0	20519.0	20658.0	97742	0	0
2017.04.10	20671.0	20751.0	20612.0	20657.0	61496	0	0
2017.04.11	20679.0	20680.0	20507.0	20650.0	78681	0	0
2017.04.12	20642.0	20701.0	20552.0	20589.0	70808	0	0
2017.04.13	20575.0	20610.0	20456.0	20458.0	76470	0	0
2017.04.17	20455.0	20644.0	20435.0	20638.0	46126	0	0
2017.04.18	20624.0	20646.0	20455.0	20516.0	66401	0	0
2017.04.19	20477.0	20546.0	20368.0	20393.0	61411	0	0
2017.04.20	20397.0	20627.0	20385.0	20579.0	61358	0	0
2017.04.21	20596.0	20613.0	20502.0	20548.0	55359	0	0
2017.04.24	20745.0	20790.0	20688.0	20762.0	64154	0	0
2017.04.25	20750.0	21025.0	20746.0	20997.0	51697	0	0
2017.04.26	20990.0	21068.0	20969.0	20976.0	60182	0	0
2017.04.27	20967.0	21003.0	20931.0	20976.0	51331	0	0
2017.04.28	20948.0	20988.0	20921.0	20933.0	47654	0	0
2017.05.01	20925.0	20985.0	20891.0	20919.0	38224	0	0
2017.05.02	20934.0	20955.0	20900.0	20942.0	41080	0	0
2017.05.03	20924.0	20971.0	20870.0	20950.0	37857	0	0
2017.05.04	20939.0	21009.0	20843.0	20945.0	49730	0	0
2017.05.05	20936.0	21006.0	20879.0	21005.0	48838	0	0
2017.05.08	21021.0	21022.0	20959.0	21006.0	50020	0	0
2017.05.09	21003.0	21048.0	20935.0	20975.0	43607	0	0
2017.05.10	20919.0	20976.0	20882.0	20939.0	49233	0	0
2017.05.11	20927.0	20930.0	20795.0	20914.0	49500	0	0
2017.05.12	20899.0	20915.0	20861.0	20889.0	44998	0	0
2017.05.15	20893.0	20998.0	20881.0	20978.0	37964	0	0
2017.05.16	20961.0	21031.0	20931.0	20976.0	44692	0	0
2017.05.17	20919.0	20926.0	20599.0	20606.0	89233	0	0
2017.05.18	20608.0	20758.0	20493.0	20661.0	105524	0	0
2017.05.19	20669.0	20856.0	20639.0	20801.0	63575	0	0
2017.05.22	20816.0	20912.0	20784.0	20890.0	55072	0	0
2017.05.23	20901.0	20959.0	20855.0	20935.0	54987	0	0
2017.05.24	20927.0	21021.0	20911.0	21011.0	46750	0	0
2017.05.25	21014.0	21110.0	21011.0	21076.0	55270	0	0
2017.05.26	21074.0	21092.0	21034.0	21074.0	45087	0	0
2017.05.29	21092.0	21108.0	21082.0	21093.0	18297	0	0
2017.05.30	21077.0	21079.0	21002.0	21023.0	44298	0	0
2017.05.31	21024.0	21064.0	20936.0	21008.0	52011	0	0
2017.06.01	21025.0	21138.0	20984.0	21136.0	50710	0	0
2017.06.02	21139.0	21226.0	21125.0	21193.0	56781	0	0
2017.06.05	21194.0	21220.0	21165.0	21183.0	39492	0	0
2017.06.06	21178.0	21185.0	21114.0	21139.0	48569	0	0
2017.06.07	21145.0	21189.0	21108.0	21171.0	45558	0	0
2017.06.08	21167.0	21266.0	21135.0	21183.0	52325	0	0
2017.06.09	21163.0	21301.0	21143.0	21257.0	76963	0	0
2017.06.12	21238.0	21271.0	21185.0	21234.0	66567	0	0
2017.06.13	21225.0	21331.0	21222.0	21326.0	47293	0	0
2017.06.14	21329.0	21389.0	21289.0	21370.0	62576	0	0
2017.06.15	21353.0	21362.0	21256.0	21355.0	73648	0	0
2017.06.16	21348.0	21406.0	21305.0	21376.0	48968	0	0
2017.06.19	21396.0	21525.0	21391.0	21522.0	44674	0	0
2017.06.20	21514.0	21539.0	21464.0	21467.0	42235	0	0
2017.06.21	21482.0	21497.0	21389.0	21413.0	57505	0	0
2017.06.22	21389.0	21454.0	21389.0	21399.0	46644	0	0
2017.06.23	21404.0	21423.0	21329.0	21396.0	42185	0	0
2017.06.26	21364.0	21502.0	21364.0	21412.0	45409	0	0
2017.06.27	21415.0	21440.0	21318.0	21320.0	59511	0	0
2017.06.28	21333.0	21479.0	21306.0	21449.0	57748	0	0
2017.06.29	21487.0	21504.0	21195.0	21286.0	76134	0	0
2017.06.30	21319.0	21427.0	21289.0	21356.0	68535	0	0
2017.07.03	21385.0	21562.0	21380.0	21473.0	47462	0	0
2017.07.04	21493.0	21525.0	21457.0	21493.0	40545	0	0
2017.07.05	21474.0	21511.0	21402.0	21479.0	65738	0	0
2017.07.06	21475.0	21488.0	21306.0	21322.0	67373	0	0
2017.07.07	21337.0	21425.0	21311.0	21411.0	55566	0	0
2017.07.10	21417.0	21448.0	21363.0	21412.0	42899	0	0
2017.07.11	21405.0	21440.0	21277.0	21411.0	47726	0	0
2017.07.12	21428.0	21581.0	21408.0	21534.0	48985	0	0
2017.07.13	21533.0	21568.0	21509.0	21554.0	42101	0	0
2017.07.14	21559.0	21681.0	21522.0	21641.0	40396	0	0
2017.07.17	21654.0	21675.0	21614.0	21632.0	38525	0	0
2017.07.18	21631.0	21657.0	21466.0	21578.0	50513	0	0
2017.07.19	21553.0	21635.0	21551.0	21634.0	37953	0	0
2017.07.20	21626.0	21672.0	21574.0	21618.0	42405	0	0
2017.07.21	21628.0	21637.0	21500.0	21578.0	40973	0	0
2017.07.24	21571.0	21578.0	21492.0	21533.0	36835	0	0
2017.07.25	21538.0	21686.0	21533.0	21611.0	38559	0	0
2017.07.26	21614.0	21736.0	21596.0	21705.0	42684	0	0
2017.07.27	21699.0	21799.0	21688.0	21796.0	55753	0	0
2017.07.28	21783.0	21840.0	21738.0	21830.0	47510	0	0
2017.07.31	21823.0	21927.0	21804.0	21894.0	35928	0	0
2017.08.01	21911.0	22018.0	21910.0	21959.0	42412	0	0
2017.08.02	21990.0	22033.0	21964.0	22012.0	38379	0	0
2017.08.03	22011.0	22043.0	21980.0	22025.0	38287	0	0
2017.08.04	22024.0	22101.0	22011.0	22082.0	42657	0	0
2017.08.07	22080.0	22135.0	22075.0	22118.0	32812	0	0
2017.08.08	22107.0	22181.0	22055.0	22083.0	38347	0	0
2017.08.09	22050.0	22060.0	21995.0	22047.0	62034	0	0
2017.08.10	22039.0	22049.0	21844.0	21848.0	72198	0	0
2017.08.11	21846.0	21908.0	21814.0	21859.0	70506	0	0
2017.08.14	21897.0	22017.0	21895.0	21987.0	49756	0	0
2017.08.15	21986.0	22060.0	21969.0	22005.0	51010	0	0
2017.08.16	21990.0	22084.0	21985.0	22025.0	50347	0	0
2017.08.17	22003.0	22037.0	21751.0	21753.0	73435	0	0
2017.08.18	21732.0	21791.0	21640.0	21677.0	81362	0	0
2017.08.21	21726.0	21736.0	21598.0	21702.0	65139	0	0
2017.08.22	21724.0	21908.0	21713.0	21895.0	53673	0	0
2017.08.23	21899.0	21911.0	21797.0	21814.0	57069	0	0
2017.08.24	21784.0	21880.0	21763.0	21782.0	61271	0	0
2017.08.25	21810.0	21904.0	21769.0	21815.0	58269	0	0
2017.08.28	21804.0	21872.0	21761.0	21804.0	53738	0	0
2017.08.29	21683.0	21879.0	21648.0	21864.0	82850	0	0
2017.08.30	21863.0	21956.0	21831.0	21891.0	57369	0	0
2017.08.31	21885.0	21986.0	21881.0	21954.0	54090	0	0
2017.09.01	21972.0	22038.0	21969.0	21984.0	46708	0	0
2017.09.04	21914.0	21946.0	21898.0	21927.0	35096	0	0
2017.09.05	21919.0	21949.0	21707.0	21755.0	75005	0	0
2017.09.06	21758.0	21847.0	21742.0	21813.0	66648	0	0
2017.09.07	21766.0	21849.0	21743.0	21785.0	65758	0	0
2017.09.08	21787.0	21841.0	21710.0	21798.0	58110	0	0
2017.09.11	21894.0	22066.0	21880.0	22053.0	48717	0	0
2017.09.12	22063.0	22135.0	22056.0	22117.0	47173	0	0
2017.09.13	22130.0	22157.0	22090.0	22155.0	42514	0	0
2017.09.14	22131.0	22214.0	22108.0	22208.0	43697	0	0
2017.09.15	22175.0	22276.0	22164.0	22271.0	47650	0	0
2017.09.18	22268.0	22356.0	22267.0	22334.0	43805	0	0
2017.09.19	22341.0	22384.0	22338.0	22376.0	38601	0	0
2017.09.20	22365.0	22413.0	22315.0	22411.0	44695	0	0
2017.09.21	22411.0	22426.0	22356.0	22364.0	41145	0	0
2017.09.22	22365.0	22371.0	22296.0	22340.0	45876	0	0
2017.09.25	22349.0	22378.0	22215.0	22297.0	56774	0	0
2017.09.26	22315.0	22365.0	22279.0	22289.0	50099	0	0
2017.09.27	22282.0	22370.0	22253.0	22337.0	50491	0	0
2017.09.28	22329.0	22394.0	22282.0	22376.0	48591	0	0
2017.09.29	22362.0	22403.0	22329.0	22395.0	39778	0	0
2017.10.02	22439.0	22554.0	22411.0	22553.0	41623	0	0
2017.10.03	22559.0	22646.0	22555.0	22641.0	34158	0	0
2017.10.04	22652.0	22684.0	22634.0	22659.0	32521	0	0
2017.10.05	22646.0	22774.0	22643.0	22774.0	33337	0	0
2017.10.06	22774.0	22785.0	22728.0	22765.0	36631	0	0
2017.10.09	22754.0	22799.0	22738.0	22756.0	33718	0	0
2017.10.10	22760.0	22849.0	22759.0	22833.0	43841	0	0
2017.10.11	22829.0	22870.0	22808.0	22869.0	35765	0	0
2017.10.12	22862.0	22885.0	22820.0	22840.0	34190	0	0
2017.10.13	22839.0	22902.0	22828.0	22881.0	36770	0	0
2017.10.16	22896.0	22958.0	22886.0	22950.0	34454	0	0
2017.10.17	22944.0	22998.0	22937.0	22991.0	33972	0	0
2017.10.18	23014.0	23172.0	23013.0	23154.0	33691	0	0
2017.10.19	23160.0	23171.0	23000.0	23163.0	59833	0	0
2017.10.20	23155.0	23325.0	23151.0	23323.0	52973	0	0
2017.10.23	23334.0	23368.0	23274.0	23279.0	49967	0	0
2017.10.24	23285.0	23486.0	23282.0	23431.0	54732	0	0
2017.10.25	23432.0	23462.0	23249.0	23330.0	71871	0	0
2017.10.26	23349.0	23450.0	23334.0	23399.0	58267	0	0
2017.10.27	23395.0	23458.0	23348.0	23433.0	66228	0	0
2017.10.30	23411.0	23428.0	23328.0	23342.0	57600	0	0
2017.10.31	23341.0	23405.0	23321.0	23385.0	42620	0	0
2017.11.01	23387.0	23517.0	23385.0	23416.0	59166	0	0
2017.11.02	23427.0	23532.0	23343.0	23516.0	67162	0	0
2017.11.03	23519.0	23554.0	23476.0	23514.0	46863	0	0
2017.11.06	23531.0	23573.0	23468.0	23550.0	50311	0	0
2017.11.07	23561.0	23623.0	23482.0	23554.0	55382	0	0
2017.11.08	23517.0	23575.0	23499.0	23559.0	52361	0	0
2017.11.09	23545.0	23580.0	23307.0	23461.0	97422	0	0
2017.11.10	23449.0	23485.0	23376.0	23424.0	71930	0	0
2017.11.13	23449.0	23467.0	23327.0	23443.0	59413	0	0
2017.11.14	23433.0	23461.0	23269.0	23408.0	66950	0	0
2017.11.15	23389.0	23391.0	23241.0	23274.0	76151	0	0
2017.11.16	23279.0	23490.0	23267.0	23455.0	59284	0	0
2017.11.17	23455.0	23465.0	23351.0	23358.0	62046	0	0
2017.11.20	23333.0	23456.0	23269.0	23429.0	62213	0	0
2017.11.21	23418.0	23617.0	23404.0	23589.0	51885	0	0
2017.11.22	23578.0	23625.0	23502.0	23527.0	47462	0	0
2017.11.23	23511.0	23537.0	23460.0	23522.0	31014	0	0
2017.11.24	23510.0	23599.0	23505.0	23547.0	42836	0	0
2017.11.27	23557.0	23638.0	23496.0	23580.0	52581	0	0
2017.11.28	23571.0	23851.0	23544.0	23839.0	62080	0	0
2017.11.29	23809.0	23959.0	23803.0	23938.0	67796	0	0
2017.11.30	23915.0	24327.0	23890.0	24260.0	81160	0	0
2017.12.01	24222.0	24323.0	23921.0	24227.0	145955	0	0
2017.12.04	24403.0	24533.0	24288.0	24290.0	98126	0	0
2017.12.05	24303.0	24386.0	24153.0	24180.0	92806	0	0
2017.12.06	24200.0	24230.0	24081.0	24144.0	92869	0	0
2017.12.07	24166.0	24259.0	24068.0	24208.0	79847	0	0
2017.12.08	24231.0	24330.0	24208.0	24328.0	66437	0	0
2017.12.11	24343.0	24390.0	24314.0	24385.0	62571	0	0
2017.12.12	24405.0	24552.0	24394.0	24510.0	60815	0	0
2017.12.13	24520.0	24666.0	24461.0	24593.0	72588	0	0
2017.12.14	24620.0	24678.0	24512.0	24517.0	72263	0	0
2017.12.15	24518.0	24684.0	24518.0	24639.0	66686	0	0
2017.12.18	24708.0	24873.0	24707.0	24801.0	68971	0	0
2017.12.19	24810.0	24873.0	24713.0	24757.0	60439	0	0
2017.12.20	24763.0	24863.0	24690.0	24729.0	68640	0	0
2017.12.21	24740.0	24846.0	24702.0	24787.0	59487	0	0
2017.12.22	24803.0	24834.0	24721.0	24768.0	52262	0	0
2017.12.26	24744.0	24781.0	24698.0	24754.0	33183	0	0
2017.12.27	24756.0	24792.0	24733.0	24766.0	49497	0	0
2017.12.28	24770.0	24833.0	24763.0	24829.0	41223	0	0
2017.12.29	24831.0	24899.0	24742.0	24762.0	44565	0	0
2018.01.02	24791.0	24876.0	24740.0	24821.0	51414	0	0
2018.01.03	24801.0	24939.0	24794.0	24918.0	48922	0	0
2018.01.04	24905.0	25106.0	24898.0	25074.0	56923	0	0
2018.01.05	25097.0	25298.0	25087.0	25286.0	57245	0	0
2018.01.08	25372.0	25380.0	25235.0	25277.0	55845	0	0
2018.01.09	25295.0	25440.0	25259.0	25392.0	57128	0	0
2018.01.10	25396.0	25406.0	25246.0	25372.0	80232	0	0
2018.01.11	25363.0	25574.0	25352.0	25570.0	62847	0	0
2018.01.12	25569.0	25808.0	25556.0	25802.0	67434	0	0
2018.01.15	25911.0	26002.0	25892.0	25958.0	50825	0	0
2018.01.16	25962.0	26087.0	25703.0	25798.0	101279	0	0
2018.01.17	25817.0	26131.0	25808.0	26118.0	101529	0	0
2018.01.18	26131.0	26153.0	25943.0	26026.0	103839	0	0
2018.01.19	25988.0	26070.0	25881.0	26068.0	99847	0	0
2018.01.22	26009.0	26217.0	25969.0	26214.0	75578	0	0
2018.01.23	26189.0	26321.0	26143.0	26210.0	95653	0	0
2018.01.24	26210.0	26391.0	26093.0	26266.0	102636	0	0
2018.01.25	26222.0	26454.0	26215.0	26389.0	115168	0	0
2018.01.26	26420.0	26612.0	26400.0	26611.0	81133	0	0
2018.01.29	26662.0	26702.0	26435.0	26438.0	102475	0	0
2018.01.30	26486.0	26495.0	26026.0	26076.0	166590	0	0
2018.01.31	26084.0	26330.0	26047.0	26153.0	136859	0	0
2018.02.01	26212.0	26299.0	25941.0	26181.0	137455	0	0
2018.02.02	26221.0	26221.0	25485.0	25503.0	186338	0	0
2018.02.05	25290.0	25519.0	23705.0	24336.0	293114	0	0
2018.02.06	24264.0	24945.0	23116.0	24922.0	718930	0	0
2018.02.07	24836.0	25297.0	24561.0	24888.0	343800	0	0
2018.02.08	24733.0	24959.0	23838.0	23848.0	392650	0	0
2018.02.09	23965.0	24382.0	23359.0	24189.0	489830	0	0
2018.02.12	24290.0	24765.0	24249.0	24603.0	267639	0	0
2018.02.13	24629.0	24711.0	24402.0	24638.0	217160	0	0
2018.02.14	24665.0	24928.0	24311.0	24900.0	224930	0	0
2018.02.15	24862.0	25202.0	24802.0	25202.0	184689	0	0
2018.02.16	25255.0	25433.0	25122.0	25216.0	181919	0	0
2018.02.19	25285.0	25349.0	25065.0	25193.0	84474	0	0
2018.02.20	25198.0	25227.0	24879.0	24957.0	191290	0	0
2018.02.21	24987.0	25271.0	24790.0	24794.0	192170	0	0
2018.02.22	24770.0	25157.0	24592.0	24963.0	218240	0	0
2018.02.23	25016.0	25316.0	25016.0	25313.0	164690	0	0
2018.02.26	25392.0	25733.0	25313.0	25705.0	135270	0	0
2018.02.27	25774.0	25820.0	25408.0	25409.0	182650	0	0
2018.02.28	25446.0	25574.0	25023.0	25023.0	181460	0	0
2018.03.01	25053.0	25184.0	24438.0	24604.0	300030	0	0
2018.03.02	24603.0	24673.0	24209.0	24532.0	266360	0	0
2018.03.05	24428.0	24961.0	24319.0	24881.0	216350	0	0
2018.03.06	24886.0	25055.0	24705.0	24884.0	175530	0	0
2018.03.07	24482.0	24850.0	24413.0	24806.0	226650	0	0
2018.03.08	24771.0	24951.0	24699.0	24893.0	154440	0	0
2018.03.09	24888.0	25336.0	24835.0	25332.0	133760	0	0
2018.03.12	25417.0	25500.0	25148.0	25200.0	125735	0	0
2018.03.13	25191.0	25374.0	24942.0	25005.0	149570	0	0
2018.03.14	24978.0	25145.0	24660.0	24775.0	177215	0	0
2018.03.15	24779.0	25055.0	24665.0	24931.0	152585	0	0
2018.03.16	24927.0	25029.0	24825.0	24942.0	123355	0	0
2018.03.19	24923.0	24938.0	24451.0	24666.0	166315	0	0
2018.03.20	24605.0	24805.0	24597.0	24762.0	140044	0	0
2018.03.21	24754.0	24985.0	24650.0	24714.0	140139	0	0
2018.03.22	24717.0	24789.0	23932.0	24000.0	225344	0	0
2018.03.23	23824.0	24110.0	23505.0	23603.0	275615	0	0
2018.03.26	23653.0	24233.0	23572.0	24204.0	221280	0	0
2018.03.27	24238.0	24449.0	23705.0	23858.0	221910	0	0
2018.03.28	23835.0	24094.0	23726.0	23846.0	313070	0	0
2018.03.29	23928.0	24312.0	23815.0	24156.0	194830	0	0
2018.04.02	24165.0	24167.0	23336.0	23642.0	220480	0	0
2018.04.03	23658.0	24044.0	23583.0	24030.0	204760	0	0
2018.04.04	24007.0	24308.0	23395.0	24263.0	242300	0	0
2018.04.05	24268.0	24624.0	24267.0	24503.0	191580	0	0
2018.04.06	24524.0	24524.0	23735.0	23928.0	300100	0	0
2018.04.09	24042.0	24374.0	23954.0	23982.0	184930	0	0
2018.04.10	23993.0	24510.0	23981.0	24408.0	241062	0	0
2018.04.11	24368.0	24390.0	24090.0	24191.0	175949	0	0
2018.04.12	24214.0	24591.0	24173.0	24482.0	156160	0	0
2018.04.13	24457.0	24660.0	24241.0	24360.0	157950	0	0
2018.04.16	24553.0	24674.0	24414.0	24573.0	139408	0	0
2018.04.17	24587.0	24860.0	24581.0	24789.0	124507	0	0
2018.04.18	24762.0	24842.0	24718.0	24751.0	105273	0	0
2018.04.19	24792.0	24814.0	24550.0	24665.0	125783	0	0
2018.04.20	24665.0	24698.0	24373.0	24465.0	136295	0	0
2018.04.23	24540.0	24555.0	24326.0	24446.0	126676	0	0
2018.04.24	24464.0	24636.0	23824.0	24022.0	170150	0	0
2018.04.25	24056.0	24146.0	23824.0	24081.0	189969	0	0
2018.04.26	24149.0	24402.0	24053.0	24321.0	138439	0	0
2018.04.27	24332.0	24357.0	24190.0	24311.0	121715	0	0
2018.04.30	24321.0	24501.0	24169.0	24171.0	124005	0	0
2018.05.01	24140.0	24230.0	23803.0	24090.0	132417	0	0
2018.05.02	24131.0	24188.0	23886.0	23925.0	139343	0	0
2018.05.03	23900.0	24000.0	23522.0	23932.0	167207	0	0
2018.05.04	23969.0	24337.0	23777.0	24265.0	157757	0	0
2018.05.07	24321.0	24481.0	24260.0	24360.0	122776	0	0
2018.05.08	24307.0	24413.0	24194.0	24359.0	142904	0	0
2018.05.09	24365.0	24588.0	24314.0	24543.0	115363	0	0
2018.05.10	24530.0	24795.0	24501.0	24739.0	104340	0	0
2018.05.11	24709.0	24868.0	24704.0	24830.0	101892	0	0
2018.05.14	24907.0	24994.0	24860.0	24902.0	86441	0	0
2018.05.15	24900.0	24916.0	24627.0	24705.0	129272	0	0
2018.05.16	24671.0	24801.0	24635.0	24767.0	96821	0	0
2018.05.17	24740.0	24841.0	24634.0	24713.0	99975	0	0
2018.05.18	24702.0	24805.0	24658.0	24715.0	106405	0	0
2018.05.21	24925.0	25084.0	24896.0	25011.0	85571	0	0
2018.05.22	24996.0	25072.0	24812.0	24838.0	76697	0	0
2018.05.23	24843.0	24890.0	24633.0	24886.0	124135	0	0
2018.05.24	24868.0	24878.0	24601.0	24812.0	117676	0	0
2018.05.25	24809.0	24914.0	24684.0	24748.0	108663	0	0
2018.05.28	24819.0	24848.0	24715.0	24782.0	63022	0	0
2018.05.29	24778.0	24784.0	24247.0	24362.0	158153	0	0
2018.05.30	24389.0	24714.0	24327.0	24665.0	131719	0	0
2018.05.31	24626.0	24704.0	24347.0	24419.0	131281	0	0
2018.06.01	24439.0	24676.0	24423.0	24629.0	108571	0	0
2018.06.04	24598.0	24861.0	24582.0	24808.0	90764	0	0
2018.06.05	24799.0	24857.0	24709.0	24800.0	88773	0	0
2018.06.06	24817.0	25143.0	24811.0	25143.0	85391	0	0
2018.06.07	25137.0	25322.0	25114.0	25235.0	111407	0	0
2018.06.08	25256.0	25326.0	25074.0	25311.0	114317	0	0
2018.06.11	25268.0	25405.0	25245.0	25328.0	88701	0	0
2018.06.12	25350.0	25390.0	25243.0	25319.0	101821	0	0
2018.06.13	25331.0	25364.0	25190.0	25202.0	82082	0	0
2018.06.14	25196.0	25330.0	25124.0	25179.0	94221	0	0
2018.06.15	25174.0	25178.0	24884.0	25089.0	116796	0	0
2018.06.18	25099.0	25127.0	24820.0	24989.0	97608	0	0
2018.06.19	24999.0	25001.0	24554.0	24701.0	158006	0	0
2018.06.20	24692.0	24849.0	24626.0	24665.0	110987	0	0
2018.06.21	24675.0	24788.0	24405.0	24464.0	133672	0	0
2018.06.22	24467.0	24663.0	24466.0	24578.0	100479	0	0
2018.06.25	24590.0	24612.0	24083.0	24248.0	165689	0	0
2018.06.26	24286.0	24382.0	24222.0	24282.0	137079	0	0
2018.06.27	24294.0	24571.0	24085.0	24122.0	177944	0	0
2018.06.28	24162.0	24308.0	23992.0	24218.0	184699	0	0
2018.06.29	24270.0	24509.0	24220.0	24276.0	146219	0	0
2018.07.02	24218.0	24336.0	24039.0	24307.0	159179	0	0
2018.07.03	24305.0	24464.0	24148.0	24171.0	123226	0	0
2018.07.04	24180.0	24271.0	24160.0	24232.0	78594	0	0
2018.07.05	24225.0	24375.0	24126.0	24358.0	138357	0	0
2018.07.06	24322.0	24521.0	24252.0	24455.0	135451	0	0
2018.07.09	24500.0	24796.0	24482.0	24779.0	92837	0	0
2018.07.10	24783.0	24944.0	24781.0	24914.0	95692	0	0
2018.07.11	24733.0	24814.0	24616.0	24702.0	151430	0	0
2018.07.12	24719.0	24941.0	24692.0	24926.0	107447	0	0
2018.07.13	24926.0	25043.0	24881.0	25015.0	96959	0	0
2018.07.16	25074.0	25104.0	24978.0	25062.0	85310	0	0
2018.07.17	25062.0	25156.0	24987.0	25121.0	95072	0	0
2018.07.18	25143.0	25214.0	25096.0	25197.0	78674	0	0
2018.07.19	25181.0	25212.0	25046.0	25069.0	97506	0	0
2018.07.20	25080.0	25125.0	24924.0	25054.0	111690	0	0
2018.07.23	25080.0	25091.0	24969.0	25043.0	94082	0	0
2018.07.24	25056.0	25285.0	25051.0	25233.0	101426	0	0
2018.07.25	25207.0	25434.0	25107.0	25410.0	103455	0	0
2018.07.26	25451.0	25588.0	25413.0	25531.0	100935	0	0
2018.07.27	25522.0	25587.0	25367.0	25451.0	106279	0	0
2018.07.30	25432.0	25495.0	25286.0	25308.0	101523	0	0
2018.07.31	25324.0	25489.0	25293.0	25415.0	94134	0	0
2018.08.01	25470.0	25484.0	25277.0	25333.0	101747	0	0
2018.08.02	25353.0	25361.0	25112.0	25327.0	108166	0	0
2018.08.03	25342.0	25468.0	25289.0	25457.0	86287	0	0
2018.08.06	25454.0	25541.0	25375.0	25501.0	81087	0	0
2018.08.07	25497.0	25691.0	25491.0	25630.0	65889	0	0
2018.08.08	25639.0	25663.0	25552.0	25582.0	64835	0	0
2018.08.09	25537.0	25614.0	25490.0	25505.0	64675	0	0
2018.08.10	25473.0	25489.0	25220.0	25314.0	104182	0	0
2018.08.13	25253.0	25379.0	25150.0	25184.0	127280	0	0
2018.08.14	25245.0	25340.0	25202.0	25296.0	99775	0	0
2018.08.15	25308.0	25322.0	24965.0	25163.0	122947	0	0
2018.08.16	25189.0	25607.0	25142.0	25558.0	107247	0	0
2018.08.17	25561.0	25726.0	25501.0	25668.0	104407	0	0
2018.08.20	25696.0	25790.0	25658.0	25758.0	80347	0	0
2018.08.21	25746.0	25888.0	25722.0	25820.0	72295	0	0
2018.08.22	25738.0	25836.0	25676.0	25737.0	93380	0	0
2018.08.23	25741.0	25762.0	25605.0	25657.0	85238	0	0
2018.08.24	25664.0	25827.0	25648.0	25789.0	80078	0	0
2018.08.27	25840.0	26069.0	25834.0	26049.0	68523	0	0
2018.08.28	26088.0	26148.0	26037.0	26066.0	68357	0	0
2018.08.29	26081.0	26166.0	26032.0	26127.0	71204	0	0
2018.08.30	26137.0	26147.0	25934.0	25991.0	88428	0	0
2018.08.31	25941.0	26029.0	25876.0	25956.0	94105	0	0
2018.09.03	25993.0	26060.0	25940.0	26012.0	53627	0	0
2018.09.04	26011.0	26049.0	25801.0	25954.0	102213	0	0
2018.09.05	25966.0	26010.0	25823.0	25975.0	105603	0	0
2018.09.06	25957.0	26074.0	25875.0	25997.0	113038	0	0
2018.09.07	25985.0	26015.0	25812.0	25927.0	123379	0	0
2018.09.10	25947.0	26040.0	25856.0	25866.0	95982	0	0
2018.09.11	25878.0	26019.0	25748.0	25970.0	89106	0	0
2018.09.12	26004.0	26148.0	25923.0	25999.0	102955	0	0
2018.09.13	25980.0	26189.0	25965.0	26146.0	95209	0	0
2018.09.14	26149.0	26224.0	26068.0	26153.0	87551	0	0
2018.09.17	26099.0	26184.0	26029.0	26065.0	79506	0	0
2018.09.18	26047.0	26319.0	25952.0	26253.0	100049	0	0
2018.09.19	26276.0	26465.0	26226.0	26407.0	77898	0	0
2018.09.20	26432.0	26699.0	26415.0	26665.0	77296	0	0
2018.09.21	26695.0	26782.0	26678.0	26728.0	78327	0	0
2018.09.24	26660.0	26704.0	26543.0	26562.0	81820	0	0
2018.09.25	26585.0	26669.0	26475.0	26495.0	73111	0	0
2018.09.26	26503.0	26604.0	26346.0	26391.0	80134	0	0
2018.09.27	26392.0	26560.0	26335.0	26445.0	91496	0	0
2018.09.28	26479.0	26516.0	26329.0	26461.0	96712	0	0
2018.10.01	26527.0	26737.0	26521.0	26663.0	89202	0	0
2018.10.02	26659.0	26826.0	26537.0	26783.0	94880	0	0
2018.10.03	26797.0	26951.0	26762.0	26833.0	92090	0	0
2018.10.04	26789.0	26802.0	26469.0	26628.0	132249	0	0
2018.10.05	26652.0	26722.0	26300.0	26455.0	143315	0	0
2018.10.08	26473.0	26534.0	26216.0	26495.0	138120	0	0
2018.10.09	26523.0	26546.0	26324.0	26435.0	138280	0	0
2018.10.10	26476.0	26505.0	25584.0	25616.0	185820	0	0
2018.10.11	25468.0	25668.0	24895.0	25049.0	392010	0	0
2018.10.12	25255.0	25546.0	25004.0	25328.0	283100	0	0
2018.10.15	25263.0	25484.0	25119.0	25241.0	218960	0	0
2018.10.16	25202.0	25821.0	25197.0	25792.0	161220	0	0
2018.10.17	25756.0	25858.0	25479.0	25708.0	172598	0	0
2018.10.18	25702.0	25729.0	25236.0	25381.0	207740	0	0
2018.10.19	25387.0	25607.0	25348.0	25437.0	188378	0	0
2018.10.22	25345.0	25574.0	25231.0	25317.0	196400	0	0
2018.10.23	25312.0	25317.0	24764.0	25190.0	259479	0	0
2018.10.24	25253.0	25354.0	24531.0	24582.0	261730	0	0
2018.10.25	24690.0	25105.0	24590.0	24981.0	257240	0	0
2018.10.26	24802.0	24912.0	24441.0	24684.0	347650	0	0
2018.10.29	24841.0	25034.0	24117.0	24422.0	277155	0	0
2018.10.30	24441.0	24930.0	24363.0	24921.0	287375	0	0
2018.10.31	24894.0	25339.0	24854.0	25083.0	197195	0	0
2018.11.01	25116.0	25400.0	25091.0	25329.0	184475	0	0
