<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.27	23:15:00	5870.8	5876.8	5869.3	5875.2	430	0	1
2025.02.27	23:30:00	5874.8	5879.1	5874.8	5876.7	347	0	1
2025.02.27	23:45:00	5877.1	5878.6	5871.6	5874.3	329	0	1
2025.02.28	01:00:00	5879.2	5881.7	5875.5	5876.2	409	0	1
2025.02.28	01:15:00	5875.9	5878.4	5874.7	5877.0	285	0	2
2025.02.28	01:30:00	5877.2	5881.0	5876.2	5876.5	370	0	2
2025.02.28	01:45:00	5876.2	5879.5	5874.9	5879.5	434	0	2
2025.02.28	02:00:00	5879.2	5881.5	5877.9	5877.9	318	0	2
2025.02.28	02:15:00	5878.2	5878.7	5871.9	5873.5	390	0	2
2025.02.28	02:30:00	5874.0	5875.5	5869.2	5870.5	455	0	2
2025.02.28	02:45:00	5870.2	5871.0	5866.7	5866.7	441	0	2
2025.02.28	03:00:00	5866.9	5875.2	5866.2	5874.4	439	0	2
2025.02.28	03:15:00	5874.2	5877.7	5870.2	5870.2	412	0	2
2025.02.28	03:30:00	5869.7	5874.0	5851.7	5873.4	989	0	2
2025.02.28	03:45:00	5873.5	5874.0	5868.4	5868.9	661	0	2
2025.02.28	04:00:00	5869.4	5874.2	5866.4	5870.4	602	0	2
2025.02.28	04:15:00	5870.5	5872.0	5866.0	5872.0	494	0	2
2025.02.28	04:30:00	5872.2	5873.5	5859.7	5861.4	500	0	2
2025.02.28	04:45:00	5861.2	5865.2	5858.7	5861.7	537	0	2
2025.02.28	05:00:00	5862.0	5864.5	5857.4	5860.2	472	0	2
2025.02.28	05:15:00	5859.9	5860.7	5853.2	5858.7	697	0	2
2025.02.28	05:30:00	5859.2	5860.7	5852.0	5857.2	646	0	2
2025.02.28	05:45:00	5856.9	5860.5	5850.4	5858.0	582	0	2
2025.02.28	06:00:00	5857.9	5861.2	5855.2	5858.9	436	0	2
2025.02.28	06:15:00	5859.0	5869.2	5858.9	5868.9	444	0	2
2025.02.28	06:30:00	5869.4	5871.5	5867.4	5871.0	425	0	2
2025.02.28	06:45:00	5870.9	5874.9	5869.2	5870.9	366	0	2
2025.02.28	07:00:00	5870.7	5875.5	5869.9	5873.2	476	0	2
2025.02.28	07:15:00	5873.5	5873.5	5869.9	5871.0	341	0	2
2025.02.28	07:30:00	5870.4	5874.2	5868.5	5873.9	332	0	2
2025.02.28	07:45:00	5874.0	5874.5	5871.2	5871.7	270	0	2
2025.02.28	08:00:00	5871.5	5873.2	5869.7	5872.7	277	0	1
2025.02.28	08:15:00	5873.0	5877.2	5872.7	5875.0	291	0	1
2025.02.28	08:30:00	5875.2	5876.7	5869.7	5871.7	378	0	1
2025.02.28	08:45:00	5871.5	5873.7	5866.2	5867.5	322	0	1
2025.02.28	09:00:00	5867.5	5872.5	5864.5	5866.0	511	0	1
