<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2004.03.21	7.520	7.790	7.440	7.690	2453	0	0
2004.03.28	7.700	8.460	7.570	8.140	3131	0	0
2004.04.04	8.140	8.350	8.000	8.150	3016	0	0
2004.04.11	8.150	8.190	6.820	7.130	1958	0	0
2004.04.18	7.230	7.250	5.990	6.150	1681	0	0
2004.04.25	6.160	6.310	5.510	6.040	1456	0	0
2004.05.02	6.060	6.170	5.570	5.590	1446	0	0
2004.05.09	5.580	5.800	5.450	5.720	1445	0	0
2004.05.16	5.710	5.960	5.600	5.860	1467	0	0
2004.05.23	5.850	6.260	5.770	6.110	1044	0	0
2004.05.30	6.130	6.200	5.640	5.800	940	0	0
2004.06.06	5.840	5.950	5.620	5.700	40	0	0
2004.06.13	5.700	6.030	5.620	5.980	124	0	0
2004.06.20	5.950	6.220	5.780	6.110	192	0	0
2004.06.27	6.130	6.200	5.770	6.000	181	0	0
2004.07.04	6.000	6.560	5.860	6.450	3535	0	0
2004.07.11	6.450	6.750	6.280	6.700	3823	0	0
2004.07.18	6.700	6.770	6.200	6.320	5166	0	0
2004.07.25	6.320	6.640	6.070	6.540	4751	0	0
2004.08.01	6.530	6.880	6.450	6.750	3446	0	0
2004.08.08	6.750	6.820	6.420	6.600	4026	0	0
2004.08.15	6.610	7.010	6.590	6.840	3811	0	0
2004.08.22	6.850	6.970	6.500	6.570	2976	0	0
2004.08.29	6.570	6.830	6.470	6.530	2909	0	0
2004.09.05	6.530	6.680	6.040	6.130	430	0	0
2004.09.12	6.140	6.330	6.050	6.220	438	0	0
2004.09.19	6.240	6.490	6.180	6.400	2847	0	0
2004.09.26	6.380	6.960	6.360	6.910	3745	0	0
2004.10.03	6.860	7.310	6.690	7.270	158	0	0
2004.10.10	7.170	7.190	6.740	7.090	182	0	0
2004.10.17	7.060	7.350	6.870	7.300	254	0	0
2004.10.24	7.300	7.490	7.040	7.290	177	0	0
2004.10.31	7.350	7.470	6.890	7.470	231	0	0
2004.11.07	7.540	7.650	7.330	7.600	366	0	0
2004.11.14	7.620	7.730	7.470	7.580	199	0	0
2004.11.21	7.580	7.790	7.500	7.680	125	0	0
2004.11.28	7.670	8.110	7.610	8.000	161	0	0
2004.12.05	8.000	8.030	6.190	6.700	6058	0	0
2004.12.12	6.700	6.930	6.610	6.760	5464	0	0
2004.12.19	6.770	6.950	6.740	6.880	2886	0	0
2004.12.26	6.880	7.060	6.740	6.810	2248	0	0
2005.01.02	6.800	6.820	6.310	6.420	5016	0	0
2005.01.09	6.430	6.820	6.380	6.570	3938	0	0
2005.01.16	6.570	6.860	6.440	6.790	2923	0	0
2005.01.23	6.790	6.890	6.640	6.780	3401	0	0
2005.01.30	6.780	6.830	6.560	6.620	3526	0	0
2005.02.06	6.610	7.240	6.460	7.180	3921	0	0
2005.02.13	7.180	7.450	7.090	7.400	3609	0	0
2005.02.20	7.390	7.670	7.190	7.300	2522	0	0
2005.02.27	7.310	7.470	7.060	7.330	3833	0	0
2005.03.06	7.390	7.650	7.370	7.520	2425	0	0
2005.03.13	7.520	7.540	7.240	7.370	3324	0	0
2005.03.20	7.360	7.470	6.860	6.930	3268	0	0
2005.03.27	6.920	7.220	6.800	6.970	3455	0	0
2005.04.03	6.990	7.180	6.890	7.130	2642	0	0
2005.04.10	7.140	7.310	6.960	7.010	3419	0	0
2005.04.17	7.010	7.360	6.920	7.260	3723	0	0
2005.04.24	7.270	7.320	6.850	6.900	3466	0	0
2005.05.01	6.910	7.130	6.760	6.920	3608	0	0
2005.05.08	6.930	7.160	6.850	6.910	3565	0	0
2005.05.15	6.920	7.230	6.850	6.930	3277	0	0
2005.05.22	6.930	7.310	6.900	7.240	3415	0	0
2005.05.29	7.230	7.610	7.110	7.450	2743	0	0
2005.06.05	7.440	7.630	7.110	7.260	4593	0	0
2005.06.12	7.250	7.440	7.140	7.320	4374	0	0
2005.06.19	7.310	7.470	7.140	7.270	4421	0	0
2005.06.26	7.270	7.290	6.800	6.850	4932	0	0
2005.07.03	6.850	7.070	6.810	6.990	4237	0	0
2005.07.10	6.990	7.170	6.910	6.970	4905	0	0
2005.07.17	6.960	7.200	6.910	7.080	4690	0	0
2005.07.24	7.080	7.260	6.920	7.200	4745	0	0
2005.07.31	7.220	7.330	7.110	7.130	4198	0	0
2005.08.07	7.140	7.240	6.870	7.070	1244	0	0
2005.08.14	7.090	7.130	6.860	7.010	6114	0	0
2005.08.21	7.000	7.120	6.670	6.730	7342	0	0
2005.08.28	6.730	7.070	6.620	7.010	6196	0	0
2005.09.04	7.020	7.110	6.930	7.010	5496	0	0
2005.09.11	7.000	7.250	6.850	7.220	5450	0	0
2005.09.18	7.230	7.450	7.190	7.260	9067	0	0
2005.09.25	7.250	7.590	7.160	7.450	7053	0	0
2005.10.02	7.440	7.730	7.290	7.710	6982	0	0
2005.10.09	7.700	7.890	7.570	7.800	7530	0	0
2005.10.16	7.790	7.870	7.470	7.640	7289	0	0
2005.10.23	7.620	7.900	7.580	7.780	6958	0	0
2005.10.30	7.740	7.800	7.360	7.530	7707	0	0
2005.11.06	7.510	7.750	7.410	7.740	6436	0	0
2005.11.13	7.720	8.150	7.660	8.010	6217	0	0
2005.11.20	8.000	8.220	8.000	8.180	4161	0	0
2005.11.27	8.170	8.600	8.140	8.510	5418	0	0
2005.12.04	8.550	9.010	8.490	8.990	4071	0	0
2005.12.11	8.980	9.220	8.260	8.510	2457	0	0
2005.12.18	8.500	8.660	8.180	8.560	2079	0	0
2005.12.25	8.550	8.930	8.550	8.800	918	0	0
2006.01.01	8.780	9.220	8.680	9.090	4875	0	0
2006.01.08	9.100	9.240	8.760	9.100	6410	0	0
2006.01.15	9.090	9.260	8.720	8.850	5513	0	0
2006.01.22	8.840	9.760	8.840	9.570	7164	0	0
2006.01.29	9.510	9.920	9.510	9.730	3854	0	0
2006.02.05	9.770	9.850	9.250	9.350	3229	0	0
2006.02.12	9.340	9.510	9.010	9.420	5477	0	0
2006.02.19	9.410	9.760	9.400	9.730	4795	0	0
2006.02.26	9.760	10.310	9.550	10.180	5267	0	0
2006.03.05	10.190	10.280	9.650	9.900	5929	0	0
2006.03.12	9.930	10.440	9.900	10.330	3635	0	0
2006.03.19	10.340	10.750	10.130	10.720	3693	0	0
2006.03.26	10.700	11.910	10.670	11.500	7003	0	0
2006.04.02	11.490	12.200	11.490	12.070	7698	0	0
2006.04.09	12.180	13.020	12.160	12.910	7462	0	0
2006.04.16	12.920	14.720	12.170	13.060	7707	0	0
2006.04.23	13.070	13.940	11.730	13.760	5823	0	0
2006.04.30	13.730	14.570	13.290	13.970	5814	0	0
2006.05.07	13.940	15.230	13.490	14.400	6990	0	0
2006.05.14	14.350	14.530	12.130	12.550	9388	0	0
2006.05.21	12.540	13.280	11.940	12.710	9370	0	0
2006.05.28	12.730	13.400	11.590	12.140	7664	0	0
2006.06.04	12.150	12.410	11.060	11.180	10638	0	0
2006.06.11	11.150	11.320	9.410	10.240	9109	0	0
2006.06.18	10.230	10.720	9.770	10.300	7280	0	0
2006.06.25	10.350	11.140	10.080	11.070	6676	0	0
2006.07.02	10.990	11.640	10.990	11.300	5107	0	0
2006.07.09	11.310	11.840	10.920	11.480	7152	0	0
2006.07.16	11.540	11.760	10.420	10.830	8233	0	0
2006.07.23	10.800	11.490	10.660	11.370	7306	0	0
2006.07.30	11.380	12.590	11.210	12.380	8204	0	0
2006.08.06	12.390	12.680	11.750	11.890	8966	0	0
2006.08.13	11.870	12.420	11.720	12.050	8248	0	0
2006.08.20	12.080	12.650	12.020	12.380	7953	0	0
2006.08.27	12.370	12.950	11.840	12.930	7316	0	0
2006.09.03	12.910	13.240	11.970	12.110	8356	0	0
2006.09.10	12.120	12.120	10.440	10.770	13795	0	0
2006.09.17	10.810	11.380	10.670	11.160	9287	0	0
2006.09.24	11.130	11.780	11.000	11.440	6086	0	0
2006.10.01	11.430	11.720	10.550	11.120	6820	0	0
2006.10.08	11.110	11.630	11.050	11.610	8586	0	0
2006.10.15	11.620	12.080	11.540	11.870	2020	0	0
2006.10.22	11.880	12.190	11.290	12.010	1910	0	0
2006.10.29	12.030	12.650	11.930	12.560	1917	0	0
2006.11.05	12.550	13.160	12.400	13.000	1492	0	0
2006.11.12	13.010	13.120	12.490	12.770	1754	0	0
2006.11.19	12.790	13.460	12.690	13.420	2228	0	0
2006.11.26	13.430	14.030	13.390	13.990	3356	0	0
2006.12.03	13.980	14.170	13.430	13.670	4497	0	0
2006.12.10	13.690	13.940	12.760	12.860	4453	0	0
2006.12.17	12.850	13.030	12.280	12.560	7603	0	0
2006.12.24	12.720	12.900	12.580	12.890	2606	0	0
2006.12.31	12.950	13.170	12.040	12.180	6286	0	0
2007.01.07	12.170	12.840	12.030	12.820	5836	0	0
2007.01.14	12.840	12.970	12.450	12.840	5852	0	0
2007.01.21	12.850	13.530	12.740	13.350	7142	0	0
2007.01.28	13.330	13.760	13.070	13.390	5121	0	0
2007.02.04	13.380	13.910	13.270	13.850	3498	0	0
2007.02.11	13.840	14.080	13.460	13.930	3907	0	0
2007.02.18	13.950	14.620	13.650	14.550	3005	0	0
2007.02.25	14.560	14.720	12.710	12.910	10736	0	0
2007.03.04	12.870	13.130	12.380	12.910	8947	0	0
2007.03.11	12.900	13.180	12.580	13.120	6921	0	0
2007.03.18	13.140	13.490	13.030	13.150	5483	0	0
2007.03.25	13.180	13.460	13.110	13.360	4886	0	0
2007.04.01	13.400	13.710	12.980	13.690	4358	0	0
2007.04.08	13.660	14.100	13.590	14.040	5495	0	0
2007.04.15	14.050	14.110	13.540	13.920	5723	0	0
2007.04.22	13.930	14.080	13.180	13.520	5859	0	0
2007.04.29	13.530	13.580	13.020	13.440	5576	0	0
2007.05.06	13.430	13.570	12.940	13.200	5861	0	0
2007.05.13	13.190	13.250	12.680	12.920	6613	0	0
2007.05.20	12.930	13.110	12.770	12.920	4983	0	0
2007.05.27	12.930	13.690	12.890	13.680	4747	0	0
2007.06.03	13.680	13.800	12.930	13.080	6381	0	0
2007.06.10	13.030	13.250	12.820	13.220	5707	0	0
2007.06.17	13.210	13.380	12.960	13.050	5406	0	0
2007.06.24	13.030	13.060	12.120	12.390	6436	0	0
2007.07.01	12.390	12.750	12.330	12.700	4153	0	0
2007.07.08	12.720	13.130	12.650	13.020	4623	0	0
2007.07.15	13.030	13.400	12.840	13.290	5184	0	0
2007.07.22	13.300	13.490	12.600	12.680	7177	0	0
2007.07.29	12.690	13.140	12.630	13.040	5774	0	0
2007.08.05	13.070	13.180	12.580	12.840	6280	0	0
2007.08.12	12.850	12.880	11.060	11.720	10573	0	0
2007.08.19	11.760	11.980	11.450	11.950	8363	0	0
2007.08.26	11.940	12.110	11.670	12.060	5308	0	0
2007.09.02	12.060	12.670	12.000	12.520	5858	0	0
2007.09.09	12.510	12.770	12.380	12.540	6823	0	0
2007.09.16	12.530	13.650	12.520	13.510	8995	0	0
2007.09.23	13.520	13.860	13.230	13.750	8675	0	0
2007.09.30	13.770	13.850	13.060	13.390	10193	0	0
2007.10.07	13.400	13.900	13.150	13.800	7643	0	0
2007.10.14	13.790	14.000	13.280	13.480	9560	0	0
2007.10.21	13.510	14.230	13.250	14.220	8864	0	0
2007.10.28	14.210	14.660	13.930	14.620	11916	0	0
2007.11.04	14.610	16.210	14.400	15.460	21885	0	0
2007.11.11	15.410	15.490	14.310	14.440	17085	0	0
2007.11.18	14.460	14.870	14.090	14.780	9280	0	0
2007.11.25	14.790	15.000	13.780	13.980	12101	0	0
2007.12.02	13.950	14.540	13.790	14.350	8888	0	0
2007.12.09	14.340	14.790	13.730	13.830	9640	0	0
2007.12.16	13.810	14.440	13.590	14.330	7288	0	0
2007.12.23	14.360	14.840	14.310	14.770	4162	0	0
2007.12.30	14.790	15.430	14.670	15.260	7707	0	0
2008.01.06	15.230	16.290	15.080	16.220	13040	0	0
2008.01.13	16.190	16.580	15.620	16.160	14822	0	0
2008.01.20	16.140	16.600	15.180	16.460	14321	0	0
2008.01.27	16.450	17.280	16.330	16.770	10129	0	0
2008.02.03	16.790	17.180	16.200	17.170	10007	0	0
2008.02.10	17.180	17.600	16.900	17.080	9470	0	0
2008.02.17	17.020	18.140	16.940	18.010	9208	0	0
2008.02.24	18.020	19.930	17.850	19.800	13675	0	0
2008.03.02	19.860	21.210	19.380	20.140	21354	0	0
2008.03.09	20.170	20.880	19.190	20.650	19593	0	0
2008.03.16	20.680	21.350	16.640	16.780	17568	0	0
2008.03.23	16.860	18.610	16.770	17.880	13627	0	0
2008.03.30	17.890	18.170	16.310	17.720	13641	0	0
2008.04.06	17.740	18.400	17.380	17.750	10761	0	0
2008.04.13	17.720	18.720	17.250	17.850	10129	0	0
2008.04.20	17.860	17.960	16.400	16.850	10149	0	0
2008.04.27	16.860	17.130	15.990	16.390	10113	0	0
2008.05.04	16.320	17.070	16.320	16.790	8142	0	0
2008.05.11	16.810	17.290	16.500	16.950	9696	0	0
2008.05.18	16.960	18.290	16.830	18.180	8974	0	0
2008.05.25	18.190	18.330	16.420	16.860	8476	0	0
2008.06.01	16.850	17.540	16.450	17.520	8883	0	0
2008.06.08	17.500	17.610	16.240	16.560	9322	0	0
2008.06.15	16.540	17.720	16.400	17.360	8138	0	0
2008.06.22	17.350	17.640	16.490	17.500	8392	0	0
2008.06.29	17.490	18.460	17.200	18.100	8371	0	0
2008.07.06	18.110	18.860	17.460	18.800	14395	0	0
2008.07.13	18.830	19.450	18.040	18.110	17256	0	0
2008.07.20	18.150	18.680	17.000	17.360	14040	0	0
2008.07.27	17.350	17.900	16.810	17.430	12215	0	0
2008.08.03	17.500	17.600	15.240	15.310	15469	0	0
2008.08.10	15.190	15.420	12.110	12.750	27075	0	0
2008.08.17	12.940	13.940	12.410	13.350	18964	0	0
2008.08.24	13.310	14.030	12.980	13.600	20898	0	0
2008.08.31	13.610	13.800	12.050	12.250	20141	0	0
2008.09.07	12.480	12.720	10.240	10.900	26765	0	0
2008.09.14	11.010	13.000	10.400	12.610	35714	0	0
2008.09.21	12.600	13.780	12.490	13.290	27292	0	0
2008.09.28	13.210	13.370	10.790	11.120	29291	0	0
2008.10.05	11.090	12.300	9.350	10.050	30182	0	0
2008.10.12	10.190	11.150	9.090	9.360	25442	0	0
2008.10.19	9.430	10.200	8.670	9.340	25356	0	0
2008.10.26	9.350	10.640	8.440	9.840	25675	0	0
2008.11.02	9.830	10.780	9.680	10.050	18769	0	0
2008.11.09	10.140	10.550	8.800	9.510	20910	0	0
2008.11.16	9.520	9.850	8.830	9.650	21928	0	0
2008.11.23	9.640	10.660	9.490	10.290	15193	0	0
2008.11.30	10.280	10.290	9.140	9.520	18565	0	0
2008.12.07	9.530	10.510	9.470	10.270	18354	0	0
2008.12.14	10.290	11.600	10.250	10.810	18444	0	0
2008.12.21	10.830	11.050	10.100	10.720	7944	0	0
2008.12.28	10.730	11.560	10.660	11.540	10420	0	0
2009.01.04	11.580	11.730	10.550	11.250	21737	0	0
2009.01.11	11.260	11.280	10.330	11.250	20906	0	0
2009.01.18	11.280	12.070	10.910	11.930	15633	0	0
2009.01.25	11.970	12.650	11.650	12.650	20658	0	0
2009.02.01	12.640	13.190	12.160	13.090	20376	0	0
2009.02.08	13.110	13.740	12.750	13.680	19320	0	0
2009.02.15	13.610	14.600	13.500	14.410	17392	0	0
2009.02.22	14.400	14.610	12.700	13.110	22009	0	0
2009.03.01	13.000	13.530	12.420	13.360	118819	0	0
2009.03.08	13.230	13.410	12.430	13.190	108630	0	0
2009.03.15	12.950	13.820	11.910	13.700	191636	0	0
2009.03.22	13.770	13.890	12.980	13.270	148676	0	0
2009.03.29	13.260	13.350	12.570	12.900	154673	0	0
2009.04.05	12.740	12.750	12.030	12.340	154854	0	0
2009.04.12	12.350	12.940	11.800	11.840	159227	0	0
2009.04.19	11.780	12.950	11.780	12.840	82668	0	0
2009.04.26	12.900	13.200	12.040	12.480	39286	0	0
2009.05.03	12.470	14.150	12.420	13.960	42891	0	0
2009.05.10	13.980	14.340	13.680	13.940	24246	0	0
2009.05.17	13.900	14.820	13.620	14.640	36494	0	0
2009.05.24	14.670	15.710	14.300	15.690	23822	0	0
2009.05.31	15.700	16.230	15.050	15.230	35742	0	0
2009.06.07	15.200	15.500	14.720	14.790	32644	0	0
2009.06.14	14.800	14.800	13.930	14.180	22079	0	0
2009.06.21	14.160	14.310	13.590	14.040	32312	0	0
2009.06.28	14.060	14.130	13.280	13.340	23152	0	0
2009.07.05	13.350	13.400	12.510	12.640	16412	0	0
2009.07.12	12.610	13.460	12.440	13.380	18210	0	0
2009.07.19	13.390	13.900	13.350	13.860	24439	0	0
2009.07.26	13.850	14.100	13.170	13.880	89910	0	0
2009.08.02	13.890	15.030	13.880	14.580	140946	0	0
2009.08.09	14.550	15.160	14.120	14.680	128195	0	0
2009.08.16	14.660	14.670	13.500	14.140	133317	0	0
2009.08.23	14.170	14.860	14.040	14.730	146624	0	0
2009.08.30	14.710	16.330	14.530	16.190	154327	0	0
2009.09.06	16.200	16.980	16.030	16.710	146638	0	0
2009.09.13	16.700	17.650	16.300	16.970	141600	0	0
2009.09.20	16.910	17.290	15.910	16.020	168839	0	0
2009.09.27	16.070	16.670	15.720	16.150	103487	0	0
2009.10.04	16.140	17.900	16.020	17.690	66359	0	0
2009.10.11	17.690	18.080	17.180	17.440	133756	0	0
2009.10.18	17.440	17.930	17.240	17.660	176092	0	0
2009.10.25	17.650	17.760	16.090	16.300	159868	0	0
2009.11.01	16.270	17.600	16.220	17.360	161910	0	0
2009.11.08	17.410	17.750	17.020	17.420	151244	0	0
2009.11.15	17.450	18.820	17.450	18.480	140569	0	0
2009.11.22	18.510	18.910	17.660	18.290	57181	0	0
2009.11.29	18.350	19.440	18.090	18.500	28175	0	0
2009.12.06	18.430	18.530	16.880	17.140	29401	0	0
2009.12.13	17.140	17.770	17.040	17.250	148207	0	0
2009.12.20	17.280	17.470	16.730	17.470	58748	0	0
2009.12.27	17.490	17.610	16.720	16.930	139248	0	0
2010.01.03	16.900	18.510	16.810	18.490	38386	0	0
2010.01.10	18.480	18.870	18.140	18.390	130876	0	0
2010.01.17	18.380	18.830	16.860	17.020	132020	0	0
2010.01.24	17.020	17.250	16.010	16.200	140892	0	0
2010.01.31	16.160	16.930	14.650	15.140	136489	0	0
2010.02.07	15.130	15.720	14.930	15.510	136758	0	0
2010.02.14	15.550	16.500	15.430	16.300	122708	0	0
2010.02.21	16.370	16.570	15.610	16.460	32861	0	0
2010.02.28	16.520	17.470	16.320	17.340	28751	0	0
2010.03.07	17.370	17.620	16.810	17.060	18109	0	0
2010.03.14	17.140	17.580	16.950	16.980	20095	0	0
2010.03.21	16.950	17.120	16.540	16.890	17871	0	0
2010.03.28	16.930	18.000	16.910	17.890	18079	0	0
2010.04.04	17.780	18.410	17.770	18.380	16575	0	0
2010.04.11	18.500	18.600	17.600	17.730	27465	0	0
2010.04.18	17.650	18.300	17.470	18.290	21001	0	0
2010.04.25	18.240	18.740	17.800	18.630	21419	0	0
2010.05.02	18.670	18.850	17.060	18.330	25936	0	0
2010.05.09	18.490	19.810	18.160	19.310	27433	0	0
2010.05.16	19.320	19.380	17.420	17.640	30703	0	0
2010.05.23	17.660	18.630	17.510	18.370	21916	0	0
2010.05.30	18.360	18.670	17.280	17.420	26084	0	0
2010.06.06	17.430	18.510	17.180	18.220	40502	0	0
2010.06.13	18.230	19.270	18.190	19.160	31154	0	0
2010.06.20	19.180	19.450	18.180	19.070	30809	0	0
2010.06.27	19.070	19.240	17.610	17.840	29224	0	0
2010.07.04	17.810	18.200	17.540	18.110	28921	0	0
2010.07.11	18.090	18.500	17.730	17.850	19568	0	0
2010.07.18	17.810	18.260	17.430	18.080	20905	0	0
2010.07.25	18.120	18.240	17.320	17.990	25612	0	0
2010.08.01	17.980	18.680	17.950	18.450	22223	0	0
2010.08.08	18.450	18.550	17.800	18.120	9027	0	0
2010.08.15	18.110	18.600	17.830	17.970	9879	0	0
2010.08.22	18.000	19.310	17.740	19.070	11371	0	0
2010.08.29	19.040	19.930	18.820	19.820	20084	0	0
2010.09.05	19.870	20.130	19.540	19.850	18712	0	0
2010.09.12	19.840	20.980	19.790	20.730	22647	0	0
2010.09.19	20.750	21.450	20.500	21.430	29546	0	0
2010.09.26	21.440	22.130	21.030	22.090	26218	0	0
2010.10.03	22.070	23.490	21.800	22.500	27366	0	0
2010.10.10	23.350	24.890	22.920	24.280	43560	0	0
2010.10.17	24.250	24.480	22.830	23.260	42325	0	0
2010.10.24	23.320	24.710	23.170	24.700	34112	0	0
2010.10.31	24.870	26.900	23.930	26.720	83880	0	10
2010.11.07	26.770	29.340	26.440	27.520	108216	0	0
2010.11.14	26.000	27.400	24.990	27.280	142355	0	0
2010.11.21	27.570	27.900	26.430	26.710	123437	0	10
2010.11.28	26.780	29.370	26.470	29.360	91605	0	20
2010.12.05	29.540	30.690	27.970	28.660	90336	0	0
2010.12.12	29.830	29.930	28.320	29.110	54853	0	0
2010.12.19	29.150	29.550	28.760	29.160	75546	0	0
2010.12.26	29.010	30.860	28.680	30.850	61535	0	0
2011.01.02	30.890	31.230	28.330	28.670	95545	0	0
2011.01.09	28.740	29.820	28.100	28.460	138524	0	0
2011.01.16	28.400	29.470	27.100	27.470	158780	0	0
2011.01.23	27.510	28.000	26.390	27.920	168700	0	0
2011.01.30	28.010	29.290	27.530	29.100	174868	0	30
2011.02.06	29.100	30.500	28.990	29.890	149858	0	30
2011.02.13	29.900	32.850	29.790	32.620	96955	0	30
2011.02.20	32.580	34.300	31.740	33.340	183329	0	40
2011.02.27	33.340	35.590	33.250	35.570	171171	0	40
2011.03.06	35.580	36.720	34.040	35.890	207843	0	40
2011.03.13	36.230	36.400	33.540	35.240	208894	0	30
2011.03.20	35.630	38.120	35.550	37.290	41639	0	0
2011.03.27	37.220	37.920	36.410	37.780	43352	0	0
2011.04.03	37.760	40.920	37.740	40.910	56532	0	0
2011.04.10	41.010	42.960	39.710	42.940	71520	0	0
2011.04.17	43.000	47.640	42.180	47.640	54938	0	0
2011.04.24	47.170	49.750	44.610	47.860	80809	0	0
2011.05.01	47.800	48.100	33.070	35.580	84424	0	0
2011.05.08	35.610	39.470	32.310	35.330	81018	0	40
2011.05.15	35.270	35.740	32.990	35.030	95238	0	40
2011.05.22	35.020	38.830	34.360	37.970	85826	0	40
2011.05.29	37.970	38.740	35.090	36.220	70956	0	40
2011.06.05	36.230	37.850	36.050	36.160	69149	0	40
2011.06.12	36.150	36.280	34.410	35.850	87445	0	0
2011.06.19	35.840	36.750	34.170	34.300	122720	0	30
2011.06.26	34.230	35.120	33.360	33.860	65196	0	40
2011.07.03	34.090	36.820	33.800	36.680	127199	0	0
2011.07.10	36.780	39.340	34.750	39.260	190068	0	0
2011.07.17	39.240	40.840	38.180	40.050	180403	0	30
2011.07.24	40.340	41.420	39.300	39.860	165354	0	30
2011.07.31	39.360	42.210	37.540	38.320	85602	0	0
2011.08.07	38.890	40.350	36.970	39.110	113210	0	0
2011.08.14	39.020	42.890	38.690	42.860	71698	0	0
2011.08.21	43.390	44.150	38.720	41.300	113266	0	50
2011.08.28	41.610	43.350	40.270	43.230	65115	0	0
2011.09.04	42.950	43.350	40.400	41.430	65300	0	50
2011.09.11	41.370	41.460	39.310	40.410	68191	0	0
2011.09.18	40.640	40.820	29.790	31.100	98528	0	0
2011.09.25	30.660	33.510	26.010	29.890	136504	0	50
2011.10.02	29.620	32.810	28.390	31.130	78770	0	50
2011.10.09	31.250	33.040	31.150	32.160	62069	0	0
2011.10.16	32.230	32.640	29.930	31.330	65874	0	0
2011.10.23	31.300	35.640	31.200	35.250	52090	0	0
2011.10.30	35.270	35.440	32.120	34.100	57828	0	40
2011.11.06	34.010	35.310	33.120	34.670	58079	0	50
2011.11.13	34.670	34.870	30.880	32.340	59563	0	50
2011.11.20	32.370	33.030	30.660	31.160	57529	0	50
2011.11.27	31.260	33.660	31.110	32.530	44116	0	50
2011.12.04	32.560	33.200	31.380	32.160	48383	0	50
2011.12.11	32.160	32.200	28.100	29.710	60716	0	50
2011.12.18	29.700	30.190	28.670	29.060	41763	0	50
2011.12.25	29.060	29.160	26.160	27.800	36379	0	50
2012.01.01	27.960	29.730	27.890	28.700	35085	0	50
2012.01.08	28.770	30.660	28.570	29.730	41890	0	50
2012.01.15	29.660	32.170	29.470	32.160	36191	0	50
2012.01.22	32.070	33.930	31.540	33.890	44842	0	50
2012.01.29	33.820	34.390	32.950	33.640	49454	0	50
2012.02.05	33.660	34.500	32.980	33.560	49933	0	50
2012.02.12	33.610	34.020	32.640	33.270	40086	0	50
2012.02.19	33.300	35.710	33.300	35.370	34926	0	50
2012.02.26	35.380	37.480	33.740	34.750	56058	0	50
2012.03.04	34.690	34.890	32.460	34.270	53219	0	0
2012.03.11	34.290	34.290	31.630	32.490	55439	0	0
2012.03.18	32.550	33.070	31.090	32.200	40505	0	0
2012.03.25	32.200	33.170	31.634	32.142	125150	1257024650	0
2012.04.01	32.374	33.290	31.007	31.640	181303	941307000	2
2012.04.08	31.965	32.553	31.117	31.446	188884	1463806550	4
2012.04.15	31.380	32.024	31.195	31.630	200304	1041363350	0
2012.04.22	31.606	31.705	29.979	31.219	165342	841690000	0
2012.04.29	31.243	31.402	29.779	30.347	166909	845965000	0
2012.05.06	30.184	30.373	28.447	28.857	184389	934455000	2
2012.05.13	28.829	28.999	26.828	28.680	223878	1135415000	4
2012.05.20	28.712	28.862	27.121	28.462	233456	1180045000	0
2012.05.27	28.675	28.776	27.221	28.470	210687	1070780000	0
2012.06.03	28.667	29.881	27.960	28.427	261164	1323605000	6
2012.06.10	28.940	29.117	28.182	28.584	151143	766814900	0
2012.06.17	29.015	29.015	26.594	26.839	186520	946315000	4
2012.06.24	26.872	27.920	26.130	27.449	168736	855759950	0
2012.07.01	27.483	28.443	26.950	27.015	150028	766335000	0
2012.07.08	26.918	27.578	26.474	27.235	149641	735120000	0
2012.07.15	27.380	27.624	26.802	27.228	173800	884210000	0
2012.07.22	27.187	27.850	26.635	27.693	187329	1040594000	0
2012.07.29	27.672	28.372	26.693	27.735	179334	904917450	0
2012.08.05	27.724	28.318	27.603	28.040	136743	691740000	2
2012.08.12	28.116	28.338	27.497	28.016	108981	550685000	0
2012.08.19	28.105	30.807	27.944	30.724	107213	549095000	0
2012.08.26	30.788	31.740	30.219	31.632	117949	603585000	0
2012.09.02	31.633	33.718	31.524	33.661	158991	797658750	0
2012.09.09	33.642	34.935	32.474	34.641	258904	1302459900	0
2012.09.16	34.600	35.182	33.803	34.511	243846	1235101100	0
2012.09.23	34.476	34.863	33.333	34.464	256479	1294942500	0
2012.09.30	34.427	35.387	34.156	34.506	223511	1132001000	0
2012.10.07	34.425	34.529	33.470	33.484	182685	920015000	0
2012.10.14	33.392	33.423	31.936	32.069	169371	852494800	0
2012.10.21	31.962	32.466	31.519	32.077	181591	912534950	0
2012.10.28	31.999	32.668	30.808	30.847	162545	819184000	0
2012.11.04	30.861	32.785	30.661	32.596	226534	1146195450	0
2012.11.11	32.612	32.937	32.034	32.311	201833	1034795000	0
2012.11.18	32.259	34.160	32.259	34.016	140631	706003800	0
2012.11.25	34.057	34.410	32.916	33.402	196737	990554400	0
2012.12.02	33.377	33.855	32.529	33.061	196599	988375000	0
2012.12.09	32.980	33.778	32.174	32.254	180580	904618400	0
2012.12.16	32.261	32.519	29.580	29.989	193148	976861350	16
2012.12.23	29.954	30.478	29.680	29.996	82358	413163500	34
2012.12.30	30.035	31.478	29.210	30.211	146293	735704150	24
2013.01.06	30.220	30.925	29.846	30.449	184310	924920000	17
2013.01.13	30.391	32.114	30.371	31.835	249371	1250567900	32
